year,quarter,state,state_code,state_full,HPI_state
1990,2,ID,16,Idaho,123.15
1990,3,ID,16,Idaho,125.65
1990,4,ID,16,Idaho,124.92
1991,1,ID,16,Idaho,127.96
1991,2,ID,16,Idaho,128.38
1991,3,ID,16,Idaho,131.44
1991,4,ID,16,Idaho,134.47
1992,1,ID,16,Idaho,135.88
1992,2,ID,16,Idaho,137.34
1992,3,ID,16,Idaho,140.36
1992,4,ID,16,Idaho,144.14
1993,1,ID,16,Idaho,145.45
1993,2,ID,16,Idaho,150.09
1993,3,ID,16,Idaho,154.17
1993,4,ID,16,Idaho,157.11
1994,1,ID,16,Idaho,157.99001
1994,2,ID,16,Idaho,164.11
1994,3,ID,16,Idaho,165.86
1994,4,ID,16,Idaho,167.02
1995,1,ID,16,Idaho,167.5
1995,2,ID,16,Idaho,171.8
1995,3,ID,16,Idaho,175.06
1995,4,ID,16,Idaho,176.61
1996,1,ID,16,Idaho,179.14999
1996,2,ID,16,Idaho,177.66
1996,3,ID,16,Idaho,178.27
1996,4,ID,16,Idaho,179.53
1997,1,ID,16,Idaho,181.24001
1997,2,ID,16,Idaho,181.71001
1997,3,ID,16,Idaho,184.59
1997,4,ID,16,Idaho,186.87
1998,1,ID,16,Idaho,188.88
1998,2,ID,16,Idaho,189.61
1998,3,ID,16,Idaho,190.61
1998,4,ID,16,Idaho,191.91
1999,1,ID,16,Idaho,193.77
1999,2,ID,16,Idaho,194.61
1999,3,ID,16,Idaho,193.14
1999,4,ID,16,Idaho,192.91
2000,1,ID,16,Idaho,195.60001
2000,2,ID,16,Idaho,195.61
2000,3,ID,16,Idaho,197.22
2000,4,ID,16,Idaho,199.57001
2001,1,ID,16,Idaho,204.45
2001,2,ID,16,Idaho,206.67999
2001,3,ID,16,Idaho,207.89
2001,4,ID,16,Idaho,210.28999
2002,1,ID,16,Idaho,210.67
2002,2,ID,16,Idaho,211.71001
2002,3,ID,16,Idaho,214.89
2002,4,ID,16,Idaho,217.08
2003,1,ID,16,Idaho,219.12
2003,2,ID,16,Idaho,220.98
2003,3,ID,16,Idaho,222.75999
2003,4,ID,16,Idaho,225.99001
2004,1,ID,16,Idaho,228.49001
2004,2,ID,16,Idaho,234.42999
2004,3,ID,16,Idaho,242.44
2004,4,ID,16,Idaho,248.72
2005,1,ID,16,Idaho,254.78
2005,2,ID,16,Idaho,266.19
2005,3,ID,16,Idaho,282
2005,4,ID,16,Idaho,294.97
2006,1,ID,16,Idaho,305.37
2006,2,ID,16,Idaho,316.91
2006,3,ID,16,Idaho,325.73001
2006,4,ID,16,Idaho,333.73001
2007,1,ID,16,Idaho,338.51999
2007,2,ID,16,Idaho,338.98999
2007,3,ID,16,Idaho,339.53
2007,4,ID,16,Idaho,339.64999
2008,1,ID,16,Idaho,341.01999
2008,2,ID,16,Idaho,333.26001
2008,3,ID,16,Idaho,323.39001
2008,4,ID,16,Idaho,323.54001
2009,1,ID,16,Idaho,324.57999
2009,2,ID,16,Idaho,313.39999
2009,3,ID,16,Idaho,299.63
2009,4,ID,16,Idaho,294.5
2010,1,ID,16,Idaho,285.17999
2010,2,ID,16,Idaho,280.06
2010,3,ID,16,Idaho,279.54999
2010,4,ID,16,Idaho,272.48001
2011,1,ID,16,Idaho,257.98001
2011,2,ID,16,Idaho,248.61
2011,3,ID,16,Idaho,253.00999
2011,4,ID,16,Idaho,257.57001
2012,1,ID,16,Idaho,255.42999
2012,2,ID,16,Idaho,252.82001
2012,3,ID,16,Idaho,258.22
2012,4,ID,16,Idaho,262.47
2013,1,ID,16,Idaho,265.20001
2013,2,ID,16,Idaho,267.76999
2013,3,ID,16,Idaho,275.92001
2013,4,ID,16,Idaho,277.23001
2014,1,ID,16,Idaho,280.88
2014,2,ID,16,Idaho,285.39999
2014,3,ID,16,Idaho,289.79001
2014,4,ID,16,Idaho,291.66
2015,1,ID,16,Idaho,296.32001
2015,2,ID,16,Idaho,301.59
2015,3,ID,16,Idaho,308.41
2015,4,ID,16,Idaho,314.07001
2016,1,ID,16,Idaho,316.89001
2016,2,ID,16,Idaho,323.85001
2016,3,ID,16,Idaho,335.14999
2016,4,ID,16,Idaho,337.04001
2017,1,ID,16,Idaho,340.92999
2017,2,ID,16,Idaho,358.39999
2017,3,ID,16,Idaho,365.17999
2017,4,ID,16,Idaho,372.62
2018,1,ID,16,Idaho,382.04999
2018,2,ID,16,Idaho,401.69
2018,3,ID,16,Idaho,413.07001
2018,4,ID,16,Idaho,419.76001
1975,1,IL,17,Illinois,66.379997
1975,2,IL,17,Illinois,62.84
1975,3,IL,17,Illinois,64
1975,4,IL,17,Illinois,66.559998
1976,1,IL,17,Illinois,67.669998
1976,2,IL,17,Illinois,70.300003
1976,3,IL,17,Illinois,73.610001
1976,4,IL,17,Illinois,73.209999
1977,1,IL,17,Illinois,80.32
1977,2,IL,17,Illinois,83.389999
1977,3,IL,17,Illinois,83.260002
1977,4,IL,17,Illinois,88.610001
1978,1,IL,17,Illinois,90.970001
1978,2,IL,17,Illinois,98.080002
1978,3,IL,17,Illinois,99.519997
1978,4,IL,17,Illinois,102.04
1979,1,IL,17,Illinois,97.260002
1979,2,IL,17,Illinois,101.86
1979,3,IL,17,Illinois,100.52
1979,4,IL,17,Illinois,99.940002
1980,1,IL,17,Illinois,100
1980,2,IL,17,Illinois,100.51
1980,3,IL,17,Illinois,102.09
1980,4,IL,17,Illinois,99.940002
1981,1,IL,17,Illinois,101.17
1981,2,IL,17,Illinois,107.28
1981,3,IL,17,Illinois,106.14
1981,4,IL,17,Illinois,108.25
1982,1,IL,17,Illinois,104.69
1982,2,IL,17,Illinois,103.49
1982,3,IL,17,Illinois,99.269997
1982,4,IL,17,Illinois,101.25
1983,1,IL,17,Illinois,102.1
1983,2,IL,17,Illinois,104.93
1983,3,IL,17,Illinois,105.94
1983,4,IL,17,Illinois,107.16
1984,1,IL,17,Illinois,107.8
1984,2,IL,17,Illinois,110.49
1984,3,IL,17,Illinois,111.2
1984,4,IL,17,Illinois,112.75
1985,1,IL,17,Illinois,113.63
1985,2,IL,17,Illinois,114.99
1985,3,IL,17,Illinois,116.34
1985,4,IL,17,Illinois,118.29
1986,1,IL,17,Illinois,120.02
1986,2,IL,17,Illinois,122.7
1986,3,IL,17,Illinois,125.44
1986,4,IL,17,Illinois,128.38
1987,1,IL,17,Illinois,130.82001
1987,2,IL,17,Illinois,135.53
1987,3,IL,17,Illinois,138.63
1987,4,IL,17,Illinois,140.62
1988,1,IL,17,Illinois,143.53
1988,2,IL,17,Illinois,148.10001
1988,3,IL,17,Illinois,151.47
1988,4,IL,17,Illinois,152.88
1989,1,IL,17,Illinois,155.74001
1989,2,IL,17,Illinois,158.81
1989,3,IL,17,Illinois,162.37
1989,4,IL,17,Illinois,164.36
1990,1,IL,17,Illinois,166.11
1990,2,IL,17,Illinois,167.96001
1990,3,IL,17,Illinois,169.92999
1990,4,IL,17,Illinois,170.46001
1991,1,IL,17,Illinois,172.5
1991,2,IL,17,Illinois,174.28999
1991,3,IL,17,Illinois,175.50999
1991,4,IL,17,Illinois,177.94
1992,1,IL,17,Illinois,179.14
1992,2,IL,17,Illinois,180.7
1992,3,IL,17,Illinois,182.41
1992,4,IL,17,Illinois,184.07001
1993,1,IL,17,Illinois,185.19
1993,2,IL,17,Illinois,186.89
1993,3,IL,17,Illinois,188.81
1993,4,IL,17,Illinois,190.47
1994,1,IL,17,Illinois,193.14999
1994,2,IL,17,Illinois,195.88
1994,3,IL,17,Illinois,197.53999
1994,4,IL,17,Illinois,197.89
1995,1,IL,17,Illinois,199.91
1995,2,IL,17,Illinois,202.77
1995,3,IL,17,Illinois,205.2
1995,4,IL,17,Illinois,207.08
1996,1,IL,17,Illinois,209.33
1996,2,IL,17,Illinois,210
1996,3,IL,17,Illinois,211.02
1996,4,IL,17,Illinois,213.03
1997,1,IL,17,Illinois,214.49001
1997,2,IL,17,Illinois,216
1997,3,IL,17,Illinois,218.22
1997,4,IL,17,Illinois,220.23
1998,1,IL,17,Illinois,222.12
1998,2,IL,17,Illinois,223.02
1998,3,IL,17,Illinois,225.16
1998,4,IL,17,Illinois,226.85001
1999,1,IL,17,Illinois,228.89999
1999,2,IL,17,Illinois,231.64
1999,3,IL,17,Illinois,234.98
1999,4,IL,17,Illinois,237.33
2000,1,IL,17,Illinois,242.06
2000,2,IL,17,Illinois,246.19
2000,3,IL,17,Illinois,250.22
2000,4,IL,17,Illinois,253.08
2001,1,IL,17,Illinois,256.38
2001,2,IL,17,Illinois,260.82001
2001,3,IL,17,Illinois,265.63
2001,4,IL,17,Illinois,268.12
2002,1,IL,17,Illinois,272.76001
2002,2,IL,17,Illinois,277.59
2002,3,IL,17,Illinois,281.16
2002,4,IL,17,Illinois,284.35001
2003,1,IL,17,Illinois,287.32001
2003,2,IL,17,Illinois,290.23001
2003,3,IL,17,Illinois,294.32999
2003,4,IL,17,Illinois,303.56
2004,1,IL,17,Illinois,306.81
2004,2,IL,17,Illinois,313.81
2004,3,IL,17,Illinois,324.17001
2004,4,IL,17,Illinois,328.76001
2005,1,IL,17,Illinois,335.54999
2005,2,IL,17,Illinois,343.42999
2005,3,IL,17,Illinois,350.44
2005,4,IL,17,Illinois,356.84
2006,1,IL,17,Illinois,361.60999
2006,2,IL,17,Illinois,364.39999
2006,3,IL,17,Illinois,367.14999
2006,4,IL,17,Illinois,371.23001
2007,1,IL,17,Illinois,373.48001
2007,2,IL,17,Illinois,372.22
2007,3,IL,17,Illinois,369.20001
2007,4,IL,17,Illinois,370.42999
2008,1,IL,17,Illinois,368.91
2008,2,IL,17,Illinois,361.42001
2008,3,IL,17,Illinois,349.42999
2008,4,IL,17,Illinois,348.29001
2009,1,IL,17,Illinois,346.84
2009,2,IL,17,Illinois,336.92999
2009,3,IL,17,Illinois,326.12
2009,4,IL,17,Illinois,323.04999
2010,1,IL,17,Illinois,317.76001
2010,2,IL,17,Illinois,314.14001
2010,3,IL,17,Illinois,317.37
2010,4,IL,17,Illinois,315.25
2011,1,IL,17,Illinois,304.5
2011,2,IL,17,Illinois,298.41
2011,3,IL,17,Illinois,300.53
2011,4,IL,17,Illinois,300.44
2012,1,IL,17,Illinois,296.73001
2012,2,IL,17,Illinois,293.04001
2012,3,IL,17,Illinois,296.17001
2012,4,IL,17,Illinois,296.32001
2013,1,IL,17,Illinois,294.51001
2013,2,IL,17,Illinois,296.39999
2013,3,IL,17,Illinois,297.32001
2013,4,IL,17,Illinois,298.72
2014,1,IL,17,Illinois,299.59
2014,2,IL,17,Illinois,304.88
2014,3,IL,17,Illinois,309.20999
2014,4,IL,17,Illinois,310.44
2015,1,IL,17,Illinois,313.23001
2015,2,IL,17,Illinois,316.28
2015,3,IL,17,Illinois,318.12
2015,4,IL,17,Illinois,319.69
2016,1,IL,17,Illinois,320.94
2016,2,IL,17,Illinois,325.56
2016,3,IL,17,Illinois,329.72
2016,4,IL,17,Illinois,331.62
2017,1,IL,17,Illinois,331.97
2017,2,IL,17,Illinois,336.81
2017,3,IL,17,Illinois,341.12
2017,4,IL,17,Illinois,342.67999
2018,1,IL,17,Illinois,345.48001
2018,2,IL,17,Illinois,350.06
2018,3,IL,17,Illinois,352.23001
2018,4,IL,17,Illinois,351.44
1975,1,IN,18,Indiana,66.080002
1975,2,IN,18,Indiana,61.040001
1975,3,IN,18,Indiana,63.540001
1975,4,IN,18,Indiana,62.93
1976,1,IN,18,Indiana,61.880001
1976,2,IN,18,Indiana,65.449997
1976,3,IN,18,Indiana,65.339996
1976,4,IN,18,Indiana,68.279999
1977,1,IN,18,Indiana,70.529999
1977,2,IN,18,Indiana,71.230003
1977,3,IN,18,Indiana,73.709999
1977,4,IN,18,Indiana,78.309998
1978,1,IN,18,Indiana,81.07
1978,2,IN,18,Indiana,84.150002
1978,3,IN,18,Indiana,86.730003
1978,4,IN,18,Indiana,89.080002
1979,1,IN,18,Indiana,93.449997
1979,2,IN,18,Indiana,96.080002
1979,3,IN,18,Indiana,97.82
1979,4,IN,18,Indiana,97.529999
1980,1,IN,18,Indiana,100
1980,2,IN,18,Indiana,98.379997
1980,3,IN,18,Indiana,101.76
1980,4,IN,18,Indiana,101.04
1981,1,IN,18,Indiana,103.76
1981,2,IN,18,Indiana,102.4
1981,3,IN,18,Indiana,104.8
1981,4,IN,18,Indiana,107.07
1982,1,IN,18,Indiana,104
1982,2,IN,18,Indiana,103.93
1982,3,IN,18,Indiana,101.68
1982,4,IN,18,Indiana,104.05
1983,1,IN,18,Indiana,105.82
1983,2,IN,18,Indiana,105.83
1983,3,IN,18,Indiana,105.39
1983,4,IN,18,Indiana,104.78
1984,1,IN,18,Indiana,104.84
1984,2,IN,18,Indiana,107.38
1984,3,IN,18,Indiana,106.21
1984,4,IN,18,Indiana,108.43
1985,1,IN,18,Indiana,109.2
1985,2,IN,18,Indiana,110.74
1985,3,IN,18,Indiana,111.37
1985,4,IN,18,Indiana,113.03
1986,1,IN,18,Indiana,114.29
1986,2,IN,18,Indiana,116.29
1986,3,IN,18,Indiana,118.09
1986,4,IN,18,Indiana,119.53
1987,1,IN,18,Indiana,121.3
1987,2,IN,18,Indiana,122.7
1987,3,IN,18,Indiana,124.25
1987,4,IN,18,Indiana,124.63
1988,1,IN,18,Indiana,127.37
1988,2,IN,18,Indiana,129.06
1988,3,IN,18,Indiana,129.67
1988,4,IN,18,Indiana,131.02
1989,1,IN,18,Indiana,132.08
1989,2,IN,18,Indiana,133.91
1989,3,IN,18,Indiana,136.23
1989,4,IN,18,Indiana,136.66
1990,1,IN,18,Indiana,137.61
1990,2,IN,18,Indiana,138.92
1990,3,IN,18,Indiana,140.14
1990,4,IN,18,Indiana,140.67999
1991,1,IN,18,Indiana,142.91
1991,2,IN,18,Indiana,144.10001
1991,3,IN,18,Indiana,145.19
1991,4,IN,18,Indiana,147.28999
1992,1,IN,18,Indiana,148.53999
1992,2,IN,18,Indiana,149.92
1992,3,IN,18,Indiana,152.19
1992,4,IN,18,Indiana,153.02
1993,1,IN,18,Indiana,154.05
1993,2,IN,18,Indiana,155.55
1993,3,IN,18,Indiana,157.44
1993,4,IN,18,Indiana,158.94
1994,1,IN,18,Indiana,160.62
1994,2,IN,18,Indiana,162.99001
1994,3,IN,18,Indiana,164.94
1994,4,IN,18,Indiana,165.06
1995,1,IN,18,Indiana,167.27
1995,2,IN,18,Indiana,170.21001
1995,3,IN,18,Indiana,173.17
1995,4,IN,18,Indiana,175.19
1996,1,IN,18,Indiana,177.37
1996,2,IN,18,Indiana,179.05
1996,3,IN,18,Indiana,180.49001
1996,4,IN,18,Indiana,182.77
1997,1,IN,18,Indiana,184.14
1997,2,IN,18,Indiana,186.06
1997,3,IN,18,Indiana,188.75
1997,4,IN,18,Indiana,191.14
1998,1,IN,18,Indiana,192.92999
1998,2,IN,18,Indiana,194.61
1998,3,IN,18,Indiana,196.88
1998,4,IN,18,Indiana,198.59
1999,1,IN,18,Indiana,200.41
1999,2,IN,18,Indiana,201.48
1999,3,IN,18,Indiana,202.53999
1999,4,IN,18,Indiana,203.58
2000,1,IN,18,Indiana,205.17
2000,2,IN,18,Indiana,206.89999
2000,3,IN,18,Indiana,209.73
2000,4,IN,18,Indiana,211.61
2001,1,IN,18,Indiana,216.10001
2001,2,IN,18,Indiana,217.86
2001,3,IN,18,Indiana,219.35001
2001,4,IN,18,Indiana,221.33
2002,1,IN,18,Indiana,222.99001
2002,2,IN,18,Indiana,223.63
2002,3,IN,18,Indiana,226.08
2002,4,IN,18,Indiana,227.08
2003,1,IN,18,Indiana,228.92
2003,2,IN,18,Indiana,230.03999
2003,3,IN,18,Indiana,231.62
2003,4,IN,18,Indiana,233.64999
2004,1,IN,18,Indiana,234.97
2004,2,IN,18,Indiana,235.75999
2004,3,IN,18,Indiana,238.42
2004,4,IN,18,Indiana,241.05
2005,1,IN,18,Indiana,242.61
2005,2,IN,18,Indiana,244.78999
2005,3,IN,18,Indiana,248.41
2005,4,IN,18,Indiana,249.05
2006,1,IN,18,Indiana,249.03
2006,2,IN,18,Indiana,248.56
2006,3,IN,18,Indiana,250.03
2006,4,IN,18,Indiana,252.57001
2007,1,IN,18,Indiana,253.41
2007,2,IN,18,Indiana,254.17999
2007,3,IN,18,Indiana,253.09
2007,4,IN,18,Indiana,253.56
2008,1,IN,18,Indiana,255.53999
2008,2,IN,18,Indiana,253.5
2008,3,IN,18,Indiana,249.58
2008,4,IN,18,Indiana,249.25
2009,1,IN,18,Indiana,253.03
2009,2,IN,18,Indiana,249.02
2009,3,IN,18,Indiana,244.64999
2009,4,IN,18,Indiana,244.60001
2010,1,IN,18,Indiana,241.16
2010,2,IN,18,Indiana,241.42
2010,3,IN,18,Indiana,244.52
2010,4,IN,18,Indiana,243.96001
2011,1,IN,18,Indiana,238.7
2011,2,IN,18,Indiana,236.64
2011,3,IN,18,Indiana,239.42999
2011,4,IN,18,Indiana,240.7
2012,1,IN,18,Indiana,238.34
2012,2,IN,18,Indiana,238.05
2012,3,IN,18,Indiana,240.11
2012,4,IN,18,Indiana,240.87
2013,1,IN,18,Indiana,240.82001
2013,2,IN,18,Indiana,241.37
2013,3,IN,18,Indiana,242.17
2013,4,IN,18,Indiana,242.41
2014,1,IN,18,Indiana,242.05
2014,2,IN,18,Indiana,246.11
2014,3,IN,18,Indiana,248.23
2014,4,IN,18,Indiana,249.72
2015,1,IN,18,Indiana,252.34
2015,2,IN,18,Indiana,255.98
2015,3,IN,18,Indiana,256.70001
2015,4,IN,18,Indiana,258.92999
2016,1,IN,18,Indiana,259.23001
2016,2,IN,18,Indiana,264.10999
2016,3,IN,18,Indiana,268.29001
2016,4,IN,18,Indiana,269.98999
2017,1,IN,18,Indiana,269.98999
2017,2,IN,18,Indiana,276.35001
2017,3,IN,18,Indiana,281.53
2017,4,IN,18,Indiana,284.85999
2018,1,IN,18,Indiana,287.45001
2018,2,IN,18,Indiana,298.26001
2018,3,IN,18,Indiana,302.92999
2018,4,IN,18,Indiana,305.01999
1975,1,KS,20,Kansas,61.880001
1975,2,KS,20,Kansas,62.27
1975,3,KS,20,Kansas,63.66
1975,4,KS,20,Kansas,64.580002
1976,1,KS,20,Kansas,66.879997
1976,2,KS,20,Kansas,67.730003
1976,3,KS,20,Kansas,68.739998
1976,4,KS,20,Kansas,70.580002
1977,1,KS,20,Kansas,72.830002
1977,2,KS,20,Kansas,76.260002
1977,3,KS,20,Kansas,77.690002
1977,4,KS,20,Kansas,80.370003
1978,1,KS,20,Kansas,82.739998
1978,2,KS,20,Kansas,85.029999
1978,3,KS,20,Kansas,88.690002
1978,4,KS,20,Kansas,90.669998
1979,1,KS,20,Kansas,92.529999
1979,2,KS,20,Kansas,94.480003
1979,3,KS,20,Kansas,96.959999
1979,4,KS,20,Kansas,98.32
1980,1,KS,20,Kansas,100
1980,2,KS,20,Kansas,101.58
1980,3,KS,20,Kansas,102.55
1980,4,KS,20,Kansas,104.41
1981,1,KS,20,Kansas,98.849998
1981,2,KS,20,Kansas,103.76
1981,3,KS,20,Kansas,103.05
1981,4,KS,20,Kansas,105.64
1982,1,KS,20,Kansas,103.97
1982,2,KS,20,Kansas,104.36
1982,3,KS,20,Kansas,105.55
1982,4,KS,20,Kansas,105.43
1983,1,KS,20,Kansas,106.14
1983,2,KS,20,Kansas,109.07
1983,3,KS,20,Kansas,106.68
1983,4,KS,20,Kansas,107.84
1984,1,KS,20,Kansas,108.28
1984,2,KS,20,Kansas,108.29
1984,3,KS,20,Kansas,107.77
1984,4,KS,20,Kansas,107.94
1985,1,KS,20,Kansas,108.91
1985,2,KS,20,Kansas,109.48
1985,3,KS,20,Kansas,110.18
1985,4,KS,20,Kansas,110.82
1986,1,KS,20,Kansas,112.98
1986,2,KS,20,Kansas,113.46
1986,3,KS,20,Kansas,114.48
1986,4,KS,20,Kansas,115.08
1987,1,KS,20,Kansas,115.89
1987,2,KS,20,Kansas,117.68
1987,3,KS,20,Kansas,117.3
1987,4,KS,20,Kansas,116.51
1988,1,KS,20,Kansas,117.29
1988,2,KS,20,Kansas,118.12
1988,3,KS,20,Kansas,117.19
1988,4,KS,20,Kansas,118.91
1989,1,KS,20,Kansas,117.89
1989,2,KS,20,Kansas,119.9
1989,3,KS,20,Kansas,119.59
1989,4,KS,20,Kansas,120.2
1990,1,KS,20,Kansas,119.92
1990,2,KS,20,Kansas,119.65
1990,3,KS,20,Kansas,119.75
1990,4,KS,20,Kansas,119.26
1991,1,KS,20,Kansas,119.78
1991,2,KS,20,Kansas,120.61
1991,3,KS,20,Kansas,120.77
1991,4,KS,20,Kansas,122.38
1992,1,KS,20,Kansas,123.03
1992,2,KS,20,Kansas,123.6
1992,3,KS,20,Kansas,125.04
1992,4,KS,20,Kansas,125.4
1993,1,KS,20,Kansas,126.13
1993,2,KS,20,Kansas,127.14
1993,3,KS,20,Kansas,128.89999
1993,4,KS,20,Kansas,130.02
1994,1,KS,20,Kansas,132.25
1994,2,KS,20,Kansas,136.24001
1994,3,KS,20,Kansas,137.89
1994,4,KS,20,Kansas,139.14
1995,1,KS,20,Kansas,140.39
1995,2,KS,20,Kansas,143.31
1995,3,KS,20,Kansas,144.59
1995,4,KS,20,Kansas,146.78
1996,1,KS,20,Kansas,147.32001
1996,2,KS,20,Kansas,150.17999
1996,3,KS,20,Kansas,151.71001
1996,4,KS,20,Kansas,153.07001
1997,1,KS,20,Kansas,153.53
1997,2,KS,20,Kansas,155.97
1997,3,KS,20,Kansas,157.77
1997,4,KS,20,Kansas,159.72
1998,1,KS,20,Kansas,161.56
1998,2,KS,20,Kansas,163.14999
1998,3,KS,20,Kansas,165.91
1998,4,KS,20,Kansas,167.75
1999,1,KS,20,Kansas,169.39999
1999,2,KS,20,Kansas,172.71001
1999,3,KS,20,Kansas,174.62
1999,4,KS,20,Kansas,175.67999
2000,1,KS,20,Kansas,179.14999
2000,2,KS,20,Kansas,180.61
2000,3,KS,20,Kansas,183.17
2000,4,KS,20,Kansas,184.99001
2001,1,KS,20,Kansas,188.62
2001,2,KS,20,Kansas,190.89
2001,3,KS,20,Kansas,193.03999
2001,4,KS,20,Kansas,194.75999
2002,1,KS,20,Kansas,197.33
2002,2,KS,20,Kansas,199.28
2002,3,KS,20,Kansas,201.24001
2002,4,KS,20,Kansas,202.82001
2003,1,KS,20,Kansas,204.39
2003,2,KS,20,Kansas,205.8
2003,3,KS,20,Kansas,207.3
2003,4,KS,20,Kansas,210.53999
2004,1,KS,20,Kansas,212.56
2004,2,KS,20,Kansas,214.8
2004,3,KS,20,Kansas,216.99001
2004,4,KS,20,Kansas,219.59
2005,1,KS,20,Kansas,221.8
2005,2,KS,20,Kansas,224.82001
2005,3,KS,20,Kansas,227.63
2005,4,KS,20,Kansas,228.67
2006,1,KS,20,Kansas,229.85001
2006,2,KS,20,Kansas,231.87
2006,3,KS,20,Kansas,233.84
2006,4,KS,20,Kansas,235.98
2007,1,KS,20,Kansas,237.41
2007,2,KS,20,Kansas,240.02
2007,3,KS,20,Kansas,239.28
2007,4,KS,20,Kansas,239.39
2008,1,KS,20,Kansas,241.25
2008,2,KS,20,Kansas,239.64
2008,3,KS,20,Kansas,236.71001
2008,4,KS,20,Kansas,237.14
2009,1,KS,20,Kansas,240.03999
2009,2,KS,20,Kansas,238.32001
2009,3,KS,20,Kansas,236.55
2009,4,KS,20,Kansas,236.17999
2010,1,KS,20,Kansas,234.22
2010,2,KS,20,Kansas,233.92
2010,3,KS,20,Kansas,236.31
2010,4,KS,20,Kansas,236.27
2011,1,KS,20,Kansas,232.64999
2011,2,KS,20,Kansas,228.89
2011,3,KS,20,Kansas,231.77
2011,4,KS,20,Kansas,233.60001
2012,1,KS,20,Kansas,231.92
2012,2,KS,20,Kansas,230.72
2012,3,KS,20,Kansas,233.09
2012,4,KS,20,Kansas,233.2
2013,1,KS,20,Kansas,234.3
2013,2,KS,20,Kansas,233.03999
2013,3,KS,20,Kansas,235.71001
2013,4,KS,20,Kansas,234.84
2014,1,KS,20,Kansas,235.99001
2014,2,KS,20,Kansas,238.77
2014,3,KS,20,Kansas,242.77
2014,4,KS,20,Kansas,242.61
2015,1,KS,20,Kansas,244.55
2015,2,KS,20,Kansas,247.49001
2015,3,KS,20,Kansas,250.25999
2015,4,KS,20,Kansas,251.82001
2016,1,KS,20,Kansas,253.08
2016,2,KS,20,Kansas,259.37
2016,3,KS,20,Kansas,262.82999
2016,4,KS,20,Kansas,264.98999
2017,1,KS,20,Kansas,263.25
2017,2,KS,20,Kansas,272.38
2017,3,KS,20,Kansas,275.72
2017,4,KS,20,Kansas,276.76001
2018,1,KS,20,Kansas,280.95999
2018,2,KS,20,Kansas,287.76001
2018,3,KS,20,Kansas,290.45001
2018,4,KS,20,Kansas,294.47
1975,1,KY,21,Kentucky,64.099998
1975,2,KY,21,Kentucky,65.989998
1975,3,KY,21,Kentucky,66.779999
1975,4,KY,21,Kentucky,68.889999
1976,1,KY,21,Kentucky,69.709999
1976,2,KY,21,Kentucky,68.849998
1976,3,KY,21,Kentucky,69.260002
1976,4,KY,21,Kentucky,69.830002
1977,1,KY,21,Kentucky,70.160004
1977,2,KY,21,Kentucky,73.68
1977,3,KY,21,Kentucky,77.040001
1977,4,KY,21,Kentucky,78.760002
1978,1,KY,21,Kentucky,81.580002
1978,2,KY,21,Kentucky,84.550003
1978,3,KY,21,Kentucky,89.050003
1978,4,KY,21,Kentucky,91.540001
1979,1,KY,21,Kentucky,95.93
1979,2,KY,21,Kentucky,98.120003
1979,3,KY,21,Kentucky,97.18
1979,4,KY,21,Kentucky,99.610001
1980,1,KY,21,Kentucky,100
1980,2,KY,21,Kentucky,101.48
1980,3,KY,21,Kentucky,101.41
1980,4,KY,21,Kentucky,105.03
1981,1,KY,21,Kentucky,108.02
1981,2,KY,21,Kentucky,106.04
1981,3,KY,21,Kentucky,103.41
1981,4,KY,21,Kentucky,104.23
1982,1,KY,21,Kentucky,107.02
1982,2,KY,21,Kentucky,106.97
1982,3,KY,21,Kentucky,105.28
1982,4,KY,21,Kentucky,107.36
1983,1,KY,21,Kentucky,109
1983,2,KY,21,Kentucky,110.08
1983,3,KY,21,Kentucky,110.21
1983,4,KY,21,Kentucky,109.63
1984,1,KY,21,Kentucky,112.97
1984,2,KY,21,Kentucky,110.94
1984,3,KY,21,Kentucky,113.03
1984,4,KY,21,Kentucky,113.2
1985,1,KY,21,Kentucky,114.67
1985,2,KY,21,Kentucky,115.78
1985,3,KY,21,Kentucky,115.14
1985,4,KY,21,Kentucky,117.34
1986,1,KY,21,Kentucky,118.96
1986,2,KY,21,Kentucky,121.05
1986,3,KY,21,Kentucky,121.22
1986,4,KY,21,Kentucky,123.86
1987,1,KY,21,Kentucky,125.41
1987,2,KY,21,Kentucky,126.79
1987,3,KY,21,Kentucky,129.47
1987,4,KY,21,Kentucky,129.78
1988,1,KY,21,Kentucky,132.03999
1988,2,KY,21,Kentucky,133.13
1988,3,KY,21,Kentucky,135.46001
1988,4,KY,21,Kentucky,136.71001
1989,1,KY,21,Kentucky,138.31
1989,2,KY,21,Kentucky,139.39999
1989,3,KY,21,Kentucky,142.14999
1989,4,KY,21,Kentucky,142.87
1990,1,KY,21,Kentucky,143.34
1990,2,KY,21,Kentucky,144.57001
1990,3,KY,21,Kentucky,145.67
1990,4,KY,21,Kentucky,145.19
1991,1,KY,21,Kentucky,147.75
1991,2,KY,21,Kentucky,148.95
1991,3,KY,21,Kentucky,149.72
1991,4,KY,21,Kentucky,151.64
1992,1,KY,21,Kentucky,152.64999
1992,2,KY,21,Kentucky,153.88
1992,3,KY,21,Kentucky,155.92
1992,4,KY,21,Kentucky,157.3
1993,1,KY,21,Kentucky,158.07001
1993,2,KY,21,Kentucky,159.95
1993,3,KY,21,Kentucky,161.17
1993,4,KY,21,Kentucky,163.12
